FID;NOME;GEOCODIGO;POINT_X;POINT_Y;NOMEUF;SIGLAUF
1159;Quatiguá;4120705;-49.931953;-23.561720;PARANA;PR
1160;Doutor Camargo;4107306;-52.214637;-23.560899;PARANA;PR
1161;Itapevi;3522505;-46.967905;-23.551253;SAO PAULO;SP
1162;Carapicuíba;3510609;-46.841862;-23.550251;SAO PAULO;SP
1163;Alambari;3500758;-47.868656;-23.548474;SAO PAULO;SP
1164;São Roque;3550605;-47.110231;-23.548109;SAO PAULO;SP
1165;Jandira;3525003;-46.899570;-23.544625;SAO PAULO;SP
1166;Santa Cecília do Pavão;4123204;-50.797368;-23.544075;PARANA;PR
1167;Araçoiaba da Serra;3502903;-47.651473;-23.543459;SAO PAULO;SP
1168;Alto Paraíso;4128625;-53.825214;-23.538471;PARANA;PR
1169;Alumínio;3501152;-47.281590;-23.532336;SAO PAULO;SP
1170;Poá;3539806;-46.346706;-23.530531;SAO PAULO;SP
1171;Marialva;4114807;-51.868274;-23.530223;PARANA;PR
1172;Taquarituba;3553807;-49.234977;-23.529890;SAO PAULO;SP
1173;Osasco;3534401;-46.789396;-23.529470;SAO PAULO;SP
1174;São Tomé;4126108;-52.538581;-23.524329;PARANA;PR
1175;Londrina;4113700;-51.110175;-23.515282;PARANA;PR
1176;Mairinque;3528403;-47.229252;-23.507841;SAO PAULO;SP
1177;Barueri;3505708;-46.876856;-23.505276;SAO PAULO;SP
1178;Indianópolis;4110409;-52.672921;-23.486873;PARANA;PR
1179;Mandaguari;4114203;-51.707130;-23.482112;PARANA;PR
1180;Paraibuna;3535606;-45.642423;-23.478827;SAO PAULO;SP
1181;Rondon;4122602;-52.804115;-23.477405;PARANA;PR
1182;Taguaí;3553005;-49.397352;-23.474450;SAO PAULO;SP
1183;Itaí;3521804;-49.055185;-23.474229;SAO PAULO;SP
1184;Jundiaí do Sul;4112900;-50.232122;-23.473410;PARANA;PR
1185;Guapirama;4109005;-50.076891;-23.467864;PARANA;PR
1186;Sarandi;4126256;-51.867112;-23.467694;PARANA;PR
1187;Capela do Alto;3510302;-47.730722;-23.466946;SAO PAULO;SP
1188;Paiçandu;4117503;-52.122375;-23.464935;PARANA;PR
1189;Sorocaba;3552205;-47.446646;-23.464393;SAO PAULO;SP
1190;Carlópolis;4104709;-49.714220;-23.462173;PARANA;PR
1191;Itaquaquecetuba;3523107;-46.333715;-23.461362;SAO PAULO;SP
1192;Ourizona;4117404;-52.231152;-23.459360;PARANA;PR
1193;Joaquim Távora;4112801;-49.910323;-23.456510;PARANA;PR
1194;São Sebastião da Amoreira;4126009;-50.722378;-23.455343;PARANA;PR
1195;Santana de Parnaíba;3547304;-46.916683;-23.449497;SAO PAULO;SP
1196;Ribeirão do Pinhal;4121901;-50.374230;-23.448319;PARANA;PR
1197;Arapongas;4101507;-51.427732;-23.440710;PARANA;PR
1198;Japurá;4112405;-52.541091;-23.438507;PARANA;PR
1199;Paranapanema;3535804;-48.795378;-23.438068;SAO PAULO;SP
1200;Angatuba;3502200;-48.458998;-23.436054;SAO PAULO;SP
1201;Iguatemi;5004304;-54.537989;-23.435201;MATO GROSSO DO SUL;MS
1202;São Jorge do Ivaí;4125308;-52.316575;-23.434380;PARANA;PR
1203;Araçariguama;3502754;-47.071814;-23.434303;SAO PAULO;SP
1204;Nova Olímpia;4117206;-53.067160;-23.434118;PARANA;PR
1205;Guararema;3518305;-46.058394;-23.427021;SAO PAULO;SP
1206;Santa Branca;3546009;-45.862832;-23.425036;SAO PAULO;SP
1207;Nova Fátima;4117008;-50.538670;-23.418068;PARANA;PR
1208;Natividade da Serra;3532306;-45.381068;-23.414896;SAO PAULO;SP
1209;Assaí;4101903;-50.875411;-23.405524;PARANA;PR
1210;Iperó;3521002;-47.629040;-23.403980;SAO PAULO;SP
1211;Guarulhos;3518800;-46.454598;-23.402498;SAO PAULO;SP
1212;Maringá;4115200;-51.967566;-23.400537;PARANA;PR
1213;Fartura;3515400;-49.520507;-23.390541;SAO PAULO;SP
1214;Arujá;3503901;-46.318417;-23.385007;SAO PAULO;SP
1215;Cidade Gaúcha;4105607;-52.958699;-23.383288;PARANA;PR
1216;Ubatuba;3555406;-45.026117;-23.383220;SAO PAULO;SP
1217;Pirapora do Bom Jesus;3539103;-46.984859;-23.378534;SAO PAULO;SP
1218;Caieiras;3509007;-46.744617;-23.376509;SAO PAULO;SP
1219;Icaraíma;4109906;-53.585025;-23.373500;PARANA;PR
1220;São Manoel do Paraná;4125555;-52.612382;-23.372140;PARANA;PR
1221;Guareí;3518503;-48.218648;-23.369980;SAO PAULO;SP
1222;Tatuí;3554003;-47.868944;-23.361869;SAO PAULO;SP
1223;Ivaté;4111555;-53.424473;-23.353371;PARANA;PR
1224;Cajamar;3509205;-46.871999;-23.351474;SAO PAULO;SP
1225;Sabáudia;4122701;-51.584254;-23.348218;PARANA;PR
1226;Douradina;4107256;-53.289951;-23.347292;PARANA;PR
1227;Coronel Sapucaia;5003157;-55.383204;-23.347215;MATO GROSSO DO SUL;MS
1228;Nova América da Colina;4116604;-50.706377;-23.345413;PARANA;PR
1229;Tejupá;3554201;-49.306249;-23.342522;SAO PAULO;SP
1230;Itaquiraí;5004601;-54.119414;-23.342078;MATO GROSSO DO SUL;MS
1231;São Carlos do Ivaí;4124608;-52.478629;-23.339720;PARANA;PR
1232;Floraí;4107801;-52.347886;-23.332448;PARANA;PR
1233;Tapira;4126900;-53.132056;-23.331588;PARANA;PR
1234;Guaporema;4109104;-52.827435;-23.325094;PARANA;PR
1235;Mairiporã;3528502;-46.561308;-23.317292;SAO PAULO;SP
1236;Franco da Rocha;3516408;-46.735774;-23.314588;SAO PAULO;SP
1237;Itu;3523909;-47.284639;-23.307172;SAO PAULO;SP
1238;Abatiá;4100103;-50.309724;-23.306975;PARANA;PR
1239;Quadra;3541653;-48.038512;-23.300956;SAO PAULO;SP
1240;Cabreúva;3508405;-47.079989;-23.300914;SAO PAULO;SP
1241;Jacareí;3524402;-45.991205;-23.298069;SAO PAULO;SP
1242;Santo Antônio da Platina;4124103;-50.085764;-23.296521;PARANA;PR
1243;Santa Isabel;3546801;-46.242097;-23.288323;SAO PAULO;SP
1244;Boituva;3507001;-47.674553;-23.287159;SAO PAULO;SP
1245;Jambeiro;3524907;-45.710418;-23.279063;SAO PAULO;SP
1246;Mandaguaçu;4114104;-52.055634;-23.278414;PARANA;PR
1247;Rolândia;4122404;-51.409883;-23.274597;PARANA;PR
1248;Francisco Morato;3516309;-46.723628;-23.274039;SAO PAULO;SP
1249;Paraíso do Norte;4118006;-52.634640;-23.267398;PARANA;PR
1250;Ribeirão Claro;4121802;-49.762298;-23.263307;PARANA;PR
1251;Presidente Castelo Branco;4120408;-52.148674;-23.263139;PARANA;PR
1252;Santa Amélia;4123105;-50.409602;-23.258849;PARANA;PR
1253;Sarutaiá;3551207;-49.481851;-23.257574;SAO PAULO;SP
1254;Redenção da Serra;3542305;-45.528618;-23.254174;SAO PAULO;SP
1255;Jataizinho;4112702;-50.924147;-23.251427;PARANA;PR
1256;Torre de Pedra;3554656;-48.212430;-23.250027;SAO PAULO;SP
1257;Astorga;4102109;-51.699798;-23.249640;PARANA;PR
1258;São Luís do Paraitinga;3550001;-45.253888;-23.239725;SAO PAULO;SP
1259;Ibiporã;4109807;-51.038572;-23.236401;PARANA;PR
1260;Porto Feliz;3540606;-47.516875;-23.230012;SAO PAULO;SP
1261;Iguaraçu;4110003;-51.845356;-23.229943;PARANA;PR
1262;Cornélio Procópio;4106407;-50.623601;-23.225785;PARANA;PR
1263;Várzea Paulista;3556503;-46.824726;-23.219369;SAO PAULO;SP
1264;Campo Limpo Paulista;3509601;-46.760109;-23.217948;SAO PAULO;SP
1265;Uraí;4128401;-50.829867;-23.216511;PARANA;PR
1266;Cesário Lange;3511607;-47.903569;-23.216376;SAO PAULO;SP
1267;Pitangueiras;4119657;-51.572378;-23.208864;PARANA;PR
1268;Mirador;4115903;-52.746605;-23.202516;PARANA;PR
1269;Tamboara;4126702;-52.488233;-23.200218;PARANA;PR
1270;Timburi;3554607;-49.610495;-23.196075;SAO PAULO;SP
1271;Jundiaí;3525904;-46.912706;-23.194593;SAO PAULO;SP
1272;Nazaré Paulista;3532405;-46.368113;-23.192457;SAO PAULO;SP
1273;Nova Esperança;4116901;-52.251611;-23.191572;PARANA;PR
1274;Ângulo;4101150;-51.913947;-23.188874;PARANA;PR
1275;Piraju;3538808;-49.365882;-23.187081;SAO PAULO;SP
1276;Cerquilho;3511508;-47.756795;-23.186990;SAO PAULO;SP
1277;Salto;3545209;-47.302496;-23.180730;SAO PAULO;SP
1278;Cambé;4103701;-51.285854;-23.179581;PARANA;PR
1279;Arandu;3503109;-49.064561;-23.176845;SAO PAULO;SP
1280;Porangaba;3540507;-48.117221;-23.173732;SAO PAULO;SP
1281;Bom Jesus dos Perdões;3507100;-46.478820;-23.172172;SAO PAULO;SP
1282;Nova Aliança do Ivaí;4116505;-52.610691;-23.169078;PARANA;PR
1283;Bandeirantes;4102406;-50.346661;-23.160344;PARANA;PR
1284;Amambaí;5000609;-54.967613;-23.157988;MATO GROSSO DO SUL;MS
1285;Santa Mônica;4123956;-53.108598;-23.153122;PARANA;PR
1286;Itatinga;3523503;-48.629268;-23.153037;SAO PAULO;SP
1287;Jacarezinho;4111803;-49.947483;-23.150667;PARANA;PR
1288;Parati;3303807;-44.707016;-23.148607;RIO DE JANEIRO;RJ
1289;Itupeva;3524006;-47.067972;-23.146505;SAO PAULO;SP
1290;Igaratá;3520202;-46.150088;-23.134988;SAO PAULO;SP
1291;Munhoz de Melo;4116307;-51.734556;-23.129362;PARANA;PR
1292;Atalaia;4102208;-52.065003;-23.128552;PARANA;PR
1293;Amaporã;4100905;-52.834710;-23.128545;PARANA;PR
1294;Bofete;3506904;-48.285442;-23.128386;SAO PAULO;SP
1295;Atibaia;3504107;-46.586878;-23.123306;SAO PAULO;SP
1296;Pereiras;3537503;-47.978886;-23.120454;SAO PAULO;SP
1297;Santa Isabel do Ivaí;4123709;-53.240565;-23.114395;PARANA;PR
1298;Jarinu;3525201;-46.721151;-23.111779;SAO PAULO;SP
1299;Indaiatuba;3520509;-47.202348;-23.106080;SAO PAULO;SP
1300;Barra do Jacaré;4102703;-50.159316;-23.105615;PARANA;PR
1301;Flórida;4108106;-51.946428;-23.104787;PARANA;PR
1302;Caçapava;3508504;-45.712644;-23.103811;SAO PAULO;SP
1303;Pardinho;3536109;-48.401620;-23.101770;SAO PAULO;SP
1304;Jumirim;3525854;-47.787747;-23.099155;SAO PAULO;SP
1305;Planaltina do Paraná;4119707;-52.934535;-23.091421;PARANA;PR
1306;São José dos Campos;3549904;-45.928379;-23.090590;SAO PAULO;SP
1307;Taubaté;3554102;-45.501627;-23.087065;SAO PAULO;SP
1308;Lagoinha;3526308;-45.206478;-23.085956;SAO PAULO;SP
1309;Santa Cruz de Monte Castelo;4123303;-53.362841;-23.084801;PARANA;PR
1310;Louveira;3527306;-46.937132;-23.084175;SAO PAULO;SP
1311;Rancho Alegre;4121307;-50.919607;-23.080516;PARANA;PR
1312;Alto Paraná;4100608;-52.323711;-23.075961;PARANA;PR
1313;Avaré;3504503;-48.893958;-23.074488;SAO PAULO;SP
1314;Elias Fausto;3514908;-47.370473;-23.070426;SAO PAULO;SP
1315;Uniflor;4128302;-52.108854;-23.066986;PARANA;PR
1316;Jaguapitã;4111902;-51.555645;-23.066214;PARANA;PR
1317;Ipaussu;3520905;-49.607827;-23.065296;SAO PAULO;SP
1318;Santa Mariana;4123907;-50.538908;-23.060250;PARANA;PR
1319;Santa Fé;4123402;-51.833871;-23.059967;PARANA;PR
1320;Cerqueira César;3511409;-49.143517;-23.058519;SAO PAULO;SP
1321;Sertanópolis;4126504;-51.072541;-23.057001;PARANA;PR
1322;Cunha;3513603;-44.939787;-23.050544;SAO PAULO;SP
1323;Tietê;3554508;-47.707278;-23.049581;SAO PAULO;SP
1324;Piracaia;3538600;-46.301926;-23.047752;SAO PAULO;SP
1325;Manduri;3528601;-49.303627;-23.046819;SAO PAULO;SP
1326;Vinhedo;3556701;-46.978838;-23.046375;SAO PAULO;SP
1327;Chavantes;3557204;-49.726552;-23.046237;SAO PAULO;SP
1328;Rafard;3542107;-47.583527;-23.044674;SAO PAULO;SP
1329;Querência do Norte;4121000;-53.522199;-23.042647;PARANA;PR
1330;Bernardino de Campos;3506300;-49.491810;-23.030462;SAO PAULO;SP
1331;Leópolis;4113403;-50.710886;-23.026727;PARANA;PR
1332;Prado Ferreira;4120333;-51.402163;-23.026452;PARANA;PR
1333;Naviraí;5005707;-54.025632;-23.022040;MATO GROSSO DO SUL;MS
1334;Canitar;3510153;-49.791915;-23.018979;SAO PAULO;SP
1335;Andirá;4101101;-50.271651;-23.017840;PARANA;PR
1336;Laranjal Paulista;3526407;-47.865516;-23.012096;SAO PAULO;SP
1337;Itatiba;3523404;-46.814257;-23.006578;SAO PAULO;SP
1338;Bela Vista do Paraíso;4102802;-51.236048;-23.004772;PARANA;PR
1339;Cambará;4103602;-50.083222;-22.995993;PARANA;PR
1340;Cruzeiro do Sul;4106704;-52.162789;-22.988043;PARANA;PR
1341;Itambaracá;4111001;-50.414214;-22.982700;PARANA;PR
1342;Lobato;4113601;-51.987301;-22.981622;PARANA;PR
1343;Capivari;3510401;-47.477834;-22.980750;SAO PAULO;SP
1344;Valinhos;3556206;-46.981103;-22.975198;SAO PAULO;SP
1345;Miraselva;4116000;-51.485323;-22.972827;PARANA;PR
1346;Conchas;3512308;-48.046960;-22.965308;SAO PAULO;SP
1347;Guaraci;4109203;-51.678569;-22.956330;PARANA;PR
1348;Óleo;3533809;-49.382980;-22.953685;SAO PAULO;SP
1349;Monte Mor;3531803;-47.307207;-22.953133;SAO PAULO;SP
1350;Ourinhos;3534708;-49.852324;-22.952778;SAO PAULO;SP
1351;Loanda;4113502;-53.071257;-22.948397;PARANA;PR
1352;Mombuca;3530904;-47.601899;-22.942521;SAO PAULO;SP
1353;Tremembé;3554805;-45.603938;-22.940788;SAO PAULO;SP
1354;Joanópolis;3525508;-46.208804;-22.938958;SAO PAULO;SP
1355;Bragança Paulista;3507605;-46.555878;-22.938465;SAO PAULO;SP
1356;Monteiro Lobato;3531704;-45.804478;-22.936613;SAO PAULO;SP
1357;Sertaneja;4126405;-50.873939;-22.933906;PARANA;PR
1358;Roseira;3544301;-45.302482;-22.933162;SAO PAULO;SP
1359;Mangaratiba;330260;-44.038288;-22.931215;RIO DE JANEIRO;RJ
1360;Rio de Janeiro;3304557;-43.452310;-22.924471;RIO DE JANEIRO;RJ
1361;Paranavaí;4118402;-52.510098;-22.923103;PARANA;PR
1362;Guairaçá;4108908;-52.739927;-22.922759;PARANA;PR
1363;Arraial do Cabo;3300258;-42.176807;-22.921723;RIO DE JANEIRO;RJ
1364;Maricá;3302700;-42.817006;-22.915250;RIO DE JANEIRO;RJ
1365;Niterói;3303302;-43.054805;-22.914590;RIO DE JANEIRO;RJ
1366;Aparecida;3502507;-45.237086;-22.914150;SAO PAULO;SP
1367;Nossa Senhora das Graças;4116406;-51.797892;-22.913808;PARANA;PR
1368;Aral Moreira;5001243;-55.450282;-22.907421;MATO GROSSO DO SUL;MS
1369;Angra dos Reis;330010;-44.400267;-22.902140;RIO DE JANEIRO;RJ
1370;Morungaba;3532009;-46.782392;-22.893569;SAO PAULO;SP
1371;Florestópolis;4108007;-51.402718;-22.893028;PARANA;PR
1372;Vargem;3556354;-46.414412;-22.890831;SAO PAULO;SP
1373;Campinas;3509502;-47.043665;-22.883678;SAO PAULO;SP
1374;Florínia;3516101;-50.693610;-22.881487;SAO PAULO;SP
1375;Pindamonhangaba;3538006;-45.459061;-22.880296;SAO PAULO;SP
1376;Saquarema;3305505;-42.518393;-22.878506;RIO DE JANEIRO;RJ
1377;Hortolândia;3519071;-47.207735;-22.878408;SAO PAULO;SP
1378;Saltinho;3545159;-47.731918;-22.870908;SAO PAULO;SP
1379;Salto Grande;3545407;-49.961004;-22.870626;SAO PAULO;SP
1380;Primeiro de Maio;4120507;-51.073290;-22.863806;PARANA;PR
1381;Botucatu;3507506;-48.467603;-22.862462;SAO PAULO;SP
1382;Águas de Santa Bárbara;3500550;-49.260807;-22.858891;SAO PAULO;SP
1383;Rio das Pedras;3544004;-47.598583;-22.850315;SAO PAULO;SP
1384;Paranacity;4118105;-52.144744;-22.847592;PARANA;PR
1385;Itaguaí;3302007;-43.823466;-22.845205;RIO DE JANEIRO;RJ
1386;Sumaré;3552403;-47.263151;-22.841868;SAO PAULO;SP
1387;São João do Caiuá;4124905;-52.330807;-22.838486;PARANA;PR
1388;Colorado;4105904;-51.972228;-22.836420;PARANA;PR
1389;Porto Rico;4120200;-53.312386;-22.833301;PARANA;PR
1390;Santo Antônio do Pinhal;3548203;-45.697829;-22.831528;SAO PAULO;SP
1391;Tuiuti;3554953;-46.687640;-22.830193;SAO PAULO;SP
1392;Iguaba Grande;3301876;-42.217858;-22.828766;RIO DE JANEIRO;RJ
1393;Palmital;3535309;-50.221870;-22.827810;SAO PAULO;SP
1394;São Gonçalo;3304904;-42.995641;-22.825659;RIO DE JANEIRO;RJ
1395;Potim;3540754;-45.302841;-22.825560;SAO PAULO;SP
1396;Extrema;3125101;-46.289906;-22.825517;MINAS GERAIS;MG
1397;Nilópolis;3303203;-43.430183;-22.823902;RIO DE JANEIRO;RJ
1398;Iaras;3519253;-49.106954;-22.819223;SAO PAULO;SP
1399;Pratânia;3541059;-48.696450;-22.818260;SAO PAULO;SP
1400;Pedrinhas Paulista;3537156;-50.799523;-22.817548;SAO PAULO;SP
1401;Cafeara;4103404;-51.710687;-22.813483;PARANA;PR
1402;Ibirarema;3519501;-50.078104;-22.810866;SAO PAULO;SP
1403;Alvorada do Sul;4100806;-51.254573;-22.810026;PARANA;PR
1404;Santa Cruz do Rio Pardo;3546405;-49.568957;-22.809145;SAO PAULO;SP
1405;Cândido Mota;3510005;-50.421532;-22.808665;SAO PAULO;SP
1406;Centenário do Sul;4105102;-51.560452;-22.805308;PARANA;PR
1407;Santa Bárbara D'oeste;3545803;-47.428080;-22.800285;SAO PAULO;SP
1408;Anhembi;3502309;-48.174436;-22.799677;SAO PAULO;SP
1409;Mesquita;3302858;-43.456183;-22.799471;RIO DE JANEIRO;RJ
1410;Lorena;3527207;-45.060048;-22.793723;SAO PAULO;SP
1411;Guaratinguetá;3518404;-45.232848;-22.793180;SAO PAULO;SP
1412;São Pedro da Aldeia;3305208;-42.124821;-22.788203;RIO DE JANEIRO;RJ
1413;Camanducaia;3110509;-46.075087;-22.787058;MINAS GERAIS;MG
1414;Sapucaí-Mirim;3165404;-45.848236;-22.786299;MINAS GERAIS;MG
1415;São João de Meriti;3305109;-43.365078;-22.786037;RIO DE JANEIRO;RJ
1416;Nova Londrina;4117107;-52.954924;-22.785732;PARANA;PR
1417;São Pedro do Paraná;4125902;-53.181034;-22.784317;PARANA;PR
1418;Nova Odessa;3533403;-47.284750;-22.784065;SAO PAULO;SP
1419;Rio Claro;3304409;-44.080244;-22.782140;RIO DE JANEIRO;RJ
1420;Tanguá;3305752;-42.726732;-22.779468;RIO DE JANEIRO;RJ
1421;Pinhalzinho;3538204;-46.573413;-22.778924;SAO PAULO;SP
1422;Armação dos Búzios;3300233;-41.951971;-22.776712;RIO DE JANEIRO;RJ
1423;Pedra Bela;3536802;-46.441800;-22.775610;SAO PAULO;SP
1424;Juti;5005152;-54.489262;-22.774535;MATO GROSSO DO SUL;MS
1425;Tarumã;3553955;-50.601348;-22.763506;SAO PAULO;SP
1426;Seropédica;3305554;-43.706459;-22.758522;RIO DE JANEIRO;RJ
1427;Araruama;3300209;-42.296121;-22.756538;RIO DE JANEIRO;RJ
1428;Pedreira;3537107;-46.888541;-22.754657;SAO PAULO;SP
1429;Ribeirão do Sul;3543204;-49.922874;-22.751739;SAO PAULO;SP
1430;Itaboraí;3301900;-42.855458;-22.749670;RIO DE JANEIRO;RJ
1431;Paulínia;3536505;-47.145140;-22.748477;SAO PAULO;SP
1432;São José do Barreiro;3549607;-44.584508;-22.745737;SAO PAULO;SP
1433;Porecatu;4120002;-51.409306;-22.742080;PARANA;PR
1434;Cruzália;3513306;-50.768686;-22.737910;SAO PAULO;SP
1435;Silveiras;3552007;-44.842002;-22.734517;SAO PAULO;SP
1436;Bananal;3504909;-44.335027;-22.734453;SAO PAULO;SP
1437;Rio Bonito;3304300;-42.592374;-22.732916;RIO DE JANEIRO;RJ
1438;Marilena;4115002;-53.064310;-22.732605;PARANA;PR
1439;Canas;3509957;-45.040716;-22.730153;SAO PAULO;SP
1440;Itaúna do Sul;4111308;-52.897888;-22.728835;PARANA;PR
1441;Terra Rica;4127304;-52.681796;-22.728449;PARANA;PR
1442;Belford Roxo;3300456;-43.378108;-22.727774;RIO DE JANEIRO;RJ
1443;Lupionópolis;4113809;-51.664115;-22.727402;PARANA;PR
1444;Piracicaba;3538709;-47.783435;-22.726248;SAO PAULO;SP
1445;Santo Inácio;4124509;-51.808282;-22.724234;PARANA;PR
1446;Americana;3501608;-47.288999;-22.723299;SAO PAULO;SP
1447;Queimados;3304144;-43.585973;-22.723210;RIO DE JANEIRO;RJ
1448;Inajá;4110300;-52.225118;-22.720572;PARANA;PR
1449;Cabo Frio;3300704;-42.058216;-22.716047;RIO DE JANEIRO;RJ
1450;Jateí;5005103;-53.958032;-22.706211;MATO GROSSO DO SUL;MS
1451;Toledo;3169109;-46.382638;-22.705491;MINAS GERAIS;MG
1452;Monte Alegre do Sul;3531209;-46.667604;-22.704203;SAO PAULO;SP
1453;Santa Inês;4123600;-51.902832;-22.703156;PARANA;PR
1454;Cachoeira Paulista;3508603;-44.990855;-22.702080;SAO PAULO;SP
1455;Campos do Jordão;3509700;-45.532846;-22.701675;SAO PAULO;SP
1456;Itapeva;3133600;-46.210300;-22.700082;MINAS GERAIS;MG
1457;Amparo;3501905;-46.798606;-22.698973;SAO PAULO;SP
1458;Santo Antônio do Caiuá;4124202;-52.356771;-22.697237;PARANA;PR
1459;Jaguariúna;3524709;-47.012741;-22.691891;SAO PAULO;SP
1460;Nova Iguaçu;3303500;-43.503733;-22.689201;RIO DE JANEIRO;RJ
1461;São Manuel;3550100;-48.540357;-22.682463;SAO PAULO;SP
1462;São Bento do Sapucaí;3548609;-45.686253;-22.681042;SAO PAULO;SP
1463;Borebi;3507456;-48.992202;-22.680517;SAO PAULO;SP
1464;Arapeí;3503158;-44.441235;-22.679160;SAO PAULO;SP
1465;São Pedro do Turvo;3550506;-49.772268;-22.678875;SAO PAULO;SP
1466;Laguna Carapã;5005251;-55.132298;-22.677591;MATO GROSSO DO SUL;MS
1467;Lençóis Paulista;3526803;-48.824908;-22.675802;SAO PAULO;SP
1468;Areias;3503505;-44.713206;-22.673506;SAO PAULO;SP
1469;Gonçalves;3127404;-45.825198;-22.673442;MINAS GERAIS;MG
1470;Espírito Santo do Turvo;3515194;-49.432758;-22.670816;SAO PAULO;SP
1471;Taquarussu;5007976;-53.431186;-22.668958;MATO GROSSO DO SUL;MS
1472;Paranapoema;4118303;-52.102593;-22.660563;PARANA;PR
1473;Japeri;3302270;-43.608525;-22.658796;RIO DE JANEIRO;RJ
1474;Itaguajé;4110904;-51.968269;-22.655729;PARANA;PR
1475;Maracaí;3528809;-50.744441;-22.652146;SAO PAULO;SP
1476;Cosmópolis;3512803;-47.186176;-22.651640;SAO PAULO;SP
1477;Iepê;3519907;-51.056682;-22.650461;SAO PAULO;SP
1478;Córrego do Bom Jesus;3119906;-45.993195;-22.634928;MINAS GERAIS;MG
1479;Diamante do Norte;4107108;-52.893056;-22.634703;PARANA;PR
1480;Piraí;3304003;-43.905092;-22.634330;RIO DE JANEIRO;RJ
1481;Munhoz;3143807;-46.304888;-22.631831;MINAS GERAIS;MG
1482;Areiópolis;3503604;-48.652566;-22.631551;SAO PAULO;SP
1483;Holambra;3519055;-47.065007;-22.630540;SAO PAULO;SP
1484;Duque de Caxias;3301702;-43.296925;-22.626515;RIO DE JANEIRO;RJ
1485;Platina;3539707;-50.212779;-22.623638;SAO PAULO;SP
1486;Paracambi;3303609;-43.724971;-22.618498;RIO DE JANEIRO;RJ
1487;Socorro;3552106;-46.524432;-22.611074;SAO PAULO;SP
1488;Campos Novos Paulista;3509809;-50.009984;-22.610327;SAO PAULO;SP
1489;Magé;3302502;-43.112115;-22.608989;RIO DE JANEIRO;RJ
1490;Santo Antônio de Posse;3548005;-46.949655;-22.603243;SAO PAULO;SP
1491;Novo Horizonte do Sul;5006259;-53.781790;-22.602628;MATO GROSSO DO SUL;MS
1492;Assis;3504008;-50.420812;-22.601462;SAO PAULO;SP
1493;Águas de São Pedro;3500600;-47.876534;-22.599493;SAO PAULO;SP
1494;Limeira;3526902;-47.363595;-22.598362;SAO PAULO;SP
1495;Nantes;3532157;-51.200566;-22.596322;SAO PAULO;SP
1496;Iracemápolis;3521408;-47.524087;-22.593467;SAO PAULO;SP
1497;Piquete;3538501;-45.173530;-22.589898;SAO PAULO;SP
1498;Serra Negra;3551603;-46.687094;-22.589217;SAO PAULO;SP
1499;Caarapó;5002407;-54.804969;-22.588339;MATO GROSSO DO SUL;MS
1500;Guapimirim;3301850;-42.963842;-22.584312;RIO DE JANEIRO;RJ
1501;Cambuí;3110608;-46.078998;-22.583884;MINAS GERAIS;MG
1502;Jardim Olinda;4112603;-52.079100;-22.574069;PARANA;PR
1503;Paraisópolis;3147303;-45.817545;-22.572164;MINAS GERAIS;MG
1504;Agudos;3500709;-49.108672;-22.571717;SAO PAULO;SP
1505;Paulistânia;3536570;-49.305619;-22.568281;SAO PAULO;SP
1506;Silva Jardim;3305604;-42.414048;-22.567613;RIO DE JANEIRO;RJ
1507;Narandiba;3532207;-51.521857;-22.563710;SAO PAULO;SP
1508;Santa Maria da Serra;3547007;-48.155322;-22.563703;SAO PAULO;SP
1509;Artur Nogueira;3503802;-47.132205;-22.561192;SAO PAULO;SP
1510;São Pedro;3550407;-47.924884;-22.558291;SAO PAULO;SP
1511;Senador Amaral;3165578;-46.217254;-22.558169;MINAS GERAIS;MG
1512;Piranguçu;3150901;-45.514131;-22.556475;MINAS GERAIS;MG
1513;Wenceslau Braz;3172202;-45.401748;-22.554993;MINAS GERAIS;MG
1514;Cruzeiro;3513405;-45.006888;-22.551751;SAO PAULO;SP
1515;Ubirajara;3555505;-49.665752;-22.544182;SAO PAULO;SP
1516;Pinheiral;3303955;-44.000098;-22.541890;RIO DE JANEIRO;RJ
1517;Igaraçu do Tietê;3520004;-48.573903;-22.541613;SAO PAULO;SP
1518;Consolação;3118502;-45.916606;-22.538898;MINAS GERAIS;MG
1519;Mendes;3302809;-43.746755;-22.537820;RIO DE JANEIRO;RJ
1520;Charqueada;3511706;-47.746233;-22.530003;SAO PAULO;SP
1521;Euclides da Cunha Paulista;3515350;-52.589752;-22.519012;SAO PAULO;SP
